source_group,relative_path,file_name,extension,size_mb,readable_type_guess,date_detected_in_name,suggested_phase,notes
UNKNOWN,descargar_datos.py,descargar_datos.py,py,0.001,other,,IGNORE_FOR_NOW,phase1_reason=Archivo no identificado como insumo de datos principal. | can_convert_to_municipio_fecha=NO
CHIRPS,CHIRPS p05 tiff/descargar.py,descargar.py,py,0.007,other,,IGNORE_FOR_NOW,phase1_reason=Archivo no identificado como insumo de datos principal. | can_convert_to_municipio_fecha=NO
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.06.tif.gz,chirps-v2.0.2024.05.06.tif.gz,tif.gz,2.7698,raster,2024-05-06,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.07.tif.gz,chirps-v2.0.2024.05.07.tif.gz,tif.gz,2.6097,raster,2024-05-07,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.08.tif.gz,chirps-v2.0.2024.05.08.tif.gz,tif.gz,2.5909,raster,2024-05-08,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.09.tif.gz,chirps-v2.0.2024.05.09.tif.gz,tif.gz,2.6471,raster,2024-05-09,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.10.tif.gz,chirps-v2.0.2024.05.10.tif.gz,tif.gz,2.5685,raster,2024-05-10,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.11.tif.gz,chirps-v2.0.2024.05.11.tif.gz,tif.gz,2.2776,raster,2024-05-11,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.12.tif.gz,chirps-v2.0.2024.05.12.tif.gz,tif.gz,2.4308,raster,2024-05-12,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.13.tif.gz,chirps-v2.0.2024.05.13.tif.gz,tif.gz,2.5438,raster,2024-05-13,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.14.tif.gz,chirps-v2.0.2024.05.14.tif.gz,tif.gz,2.4493,raster,2024-05-14,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.15.tif.gz,chirps-v2.0.2024.05.15.tif.gz,tif.gz,2.5494,raster,2024-05-15,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.16.tif.gz,chirps-v2.0.2024.05.16.tif.gz,tif.gz,10.3541,raster,2024-05-16,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.17.tif.gz,chirps-v2.0.2024.05.17.tif.gz,tif.gz,10.1631,raster,2024-05-17,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.18.tif.gz,chirps-v2.0.2024.05.18.tif.gz,tif.gz,10.1179,raster,2024-05-18,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.19.tif.gz,chirps-v2.0.2024.05.19.tif.gz,tif.gz,10.0551,raster,2024-05-19,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.20.tif.gz,chirps-v2.0.2024.05.20.tif.gz,tif.gz,9.83,raster,2024-05-20,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.21.tif.gz,chirps-v2.0.2024.05.21.tif.gz,tif.gz,2.3924,raster,2024-05-21,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.22.tif.gz,chirps-v2.0.2024.05.22.tif.gz,tif.gz,2.5232,raster,2024-05-22,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.23.tif.gz,chirps-v2.0.2024.05.23.tif.gz,tif.gz,2.5137,raster,2024-05-23,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.24.tif.gz,chirps-v2.0.2024.05.24.tif.gz,tif.gz,2.7025,raster,2024-05-24,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.25.tif.gz,chirps-v2.0.2024.05.25.tif.gz,tif.gz,2.853,raster,2024-05-25,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.26.tif.gz,chirps-v2.0.2024.05.26.tif.gz,tif.gz,2.5711,raster,2024-05-26,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.27.tif.gz,chirps-v2.0.2024.05.27.tif.gz,tif.gz,2.3032,raster,2024-05-27,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.28.tif.gz,chirps-v2.0.2024.05.28.tif.gz,tif.gz,2.3112,raster,2024-05-28,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.29.tif.gz,chirps-v2.0.2024.05.29.tif.gz,tif.gz,2.5376,raster,2024-05-29,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.30.tif.gz,chirps-v2.0.2024.05.30.tif.gz,tif.gz,2.4913,raster,2024-05-30,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.31.tif.gz,chirps-v2.0.2024.05.31.tif.gz,tif.gz,2.4331,raster,2024-05-31,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.01.tif.gz,chirps-v2.0.2024.06.01.tif.gz,tif.gz,2.4648,raster,2024-06-01,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.02.tif.gz,chirps-v2.0.2024.06.02.tif.gz,tif.gz,2.4963,raster,2024-06-02,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.03.tif.gz,chirps-v2.0.2024.06.03.tif.gz,tif.gz,3.0273,raster,2024-06-03,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.04.tif.gz,chirps-v2.0.2024.06.04.tif.gz,tif.gz,2.8553,raster,2024-06-04,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.05.tif.gz,chirps-v2.0.2024.06.05.tif.gz,tif.gz,2.6086,raster,2024-06-05,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.06.tif.gz,chirps-v2.0.2024.06.06.tif.gz,tif.gz,2.2479,raster,2024-06-06,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.07.tif.gz,chirps-v2.0.2024.06.07.tif.gz,tif.gz,2.4132,raster,2024-06-07,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.08.tif.gz,chirps-v2.0.2024.06.08.tif.gz,tif.gz,2.7221,raster,2024-06-08,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.09.tif.gz,chirps-v2.0.2024.06.09.tif.gz,tif.gz,2.8662,raster,2024-06-09,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.10.tif.gz,chirps-v2.0.2024.06.10.tif.gz,tif.gz,2.8882,raster,2024-06-10,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.11.tif.gz,chirps-v2.0.2024.06.11.tif.gz,tif.gz,9.5021,raster,2024-06-11,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.12.tif.gz,chirps-v2.0.2024.06.12.tif.gz,tif.gz,9.6579,raster,2024-06-12,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.13.tif.gz,chirps-v2.0.2024.06.13.tif.gz,tif.gz,9.3011,raster,2024-06-13,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.14.tif.gz,chirps-v2.0.2024.06.14.tif.gz,tif.gz,9.7424,raster,2024-06-14,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.15.tif.gz,chirps-v2.0.2024.06.15.tif.gz,tif.gz,9.8478,raster,2024-06-15,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.16.tif.gz,chirps-v2.0.2024.06.16.tif.gz,tif.gz,2.7418,raster,2024-06-16,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.17.tif.gz,chirps-v2.0.2024.06.17.tif.gz,tif.gz,2.5917,raster,2024-06-17,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.18.tif.gz,chirps-v2.0.2024.06.18.tif.gz,tif.gz,2.703,raster,2024-06-18,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.19.tif.gz,chirps-v2.0.2024.06.19.tif.gz,tif.gz,2.932,raster,2024-06-19,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.20.tif.gz,chirps-v2.0.2024.06.20.tif.gz,tif.gz,3.0198,raster,2024-06-20,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.21.tif.gz,chirps-v2.0.2024.06.21.tif.gz,tif.gz,3.1957,raster,2024-06-21,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.22.tif.gz,chirps-v2.0.2024.06.22.tif.gz,tif.gz,2.8177,raster,2024-06-22,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.23.tif.gz,chirps-v2.0.2024.06.23.tif.gz,tif.gz,2.6215,raster,2024-06-23,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.24.tif.gz,chirps-v2.0.2024.06.24.tif.gz,tif.gz,2.8626,raster,2024-06-24,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.25.tif.gz,chirps-v2.0.2024.06.25.tif.gz,tif.gz,3.0415,raster,2024-06-25,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.26.tif.gz,chirps-v2.0.2024.06.26.tif.gz,tif.gz,3.0794,raster,2024-06-26,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.27.tif.gz,chirps-v2.0.2024.06.27.tif.gz,tif.gz,3.0007,raster,2024-06-27,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.28.tif.gz,chirps-v2.0.2024.06.28.tif.gz,tif.gz,2.9033,raster,2024-06-28,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.29.tif.gz,chirps-v2.0.2024.06.29.tif.gz,tif.gz,2.6587,raster,2024-06-29,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/06/chirps-v2.0.2024.06.30.tif.gz,chirps-v2.0.2024.06.30.tif.gz,tif.gz,2.9986,raster,2024-06-30,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/07/chirps-v2.0.2024.07.01.tif.gz,chirps-v2.0.2024.07.01.tif.gz,tif.gz,3.0236,raster,2024-07-01,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/07/chirps-v2.0.2024.07.02.tif.gz,chirps-v2.0.2024.07.02.tif.gz,tif.gz,2.6096,raster,2024-07-02,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/07/chirps-v2.0.2024.07.03.tif.gz,chirps-v2.0.2024.07.03.tif.gz,tif.gz,2.4007,raster,2024-07-03,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/07/chirps-v2.0.2024.07.04.tif.gz,chirps-v2.0.2024.07.04.tif.gz,tif.gz,2.5478,raster,2024-07-04,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/07/chirps-v2.0.2024.07.05.tif.gz,chirps-v2.0.2024.07.05.tif.gz,tif.gz,2.9231,raster,2024-07-05,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/07/chirps-v2.0.2024.07.06.tif.gz,chirps-v2.0.2024.07.06.tif.gz,tif.gz,3.0999,raster,2024-07-06,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
